id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn02504_c0	=	Cytosol_0	(TT17_RS00015 or WP_004928311.1)	2-amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine glycolaldehyde-lyase_c0		14.75		(1)  cpd02961[c0] <=> (1)  cpd00229[c0] + (1)  cpd00954[c0]	(1)  Dihydroneopterin_c0[c0] <=> (1)  Glycolaldehyde_c0[c0] + (1)  6-hydroxymethyl dihydropterin_c0[c0]	rxn02504	DHNPA	R03504	Folate biosynthesis	6-HM-Dihydropterin-PP-Biosynthesis|ALL-CHORISMATE-PWY|Biosynthesis|Cofactor-Biosynthesis|FOLSYN-PWY|Folate-Biosynthesis|Vitamin-Biosynthesis
rxn03506_c0	=	Cytosol_0	(WP_004923271.1 or TT17_RS08260)	Methylenediurea aminohydrolase_c0		-4.72		(1)  cpd00001[c0] + (1)  cpd03816[c0] <=> (1)  cpd00013[c0] + (1)  cpd03817[c0]	(1)  H2O_c0[c0] + (1)  Methylenediurea_c0[c0] <=> (1)  NH3_c0[c0] + (1)  N-(Carboxyaminomethyl) urea_c0[c0]	rxn03506		R05170		
rxn04996_c0	<	Cytosol_0	(WP_004923824.1 or TT17_RS10730)	dimethyallyl diphosphate:NADP+ oxidoreductase_c0		16.2		(1)  cpd00001[c0] + (1)  cpd00006[c0] + (1)  cpd00202[c0] <= (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd08615[c0]	(1)  H2O_c0[c0] + (1)  NADP_c0[c0] + (1)  DMAPP_c0[c0] <= (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  1-Hydroxy-2-methyl-2-butenyl 4-diphosphate_c0[c0]	rxn04996		R07219	Terpenoid backbone biosynthesis	Biosynthesis|Cofactor-Biosynthesis|DITERPENOID-SYN|GGPP-Biosynthesis|NONMEVIPP-PWY|Other-biosynthesis|Polyprenyl-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
rxn00262_c0	>	Cytosol_0	(WP_004928739.1 or TT17_RS07065)	L-Aspartic acid:oxygen oxidoreductase (deaminating)_c0		-23.02		(1)  cpd00001[c0] + (1)  cpd00007[c0] + (1)  cpd00041[c0] => (1)  cpd00013[c0] + (1)  cpd00025[c0] + (1)  cpd00032[c0]	(1)  H2O_c0[c0] + (1)  O2_c0[c0] + (1)  L-Aspartate_c0[c0] => (1)  NH3_c0[c0] + (1)  H2O2_c0[c0] + (1)  Oxaloacetate_c0[c0]	rxn00262	ASPO7	R00357	Alanine, aspartate and glutamate metabolism	
rxn10262_c0	=	Cytosol_0	(TT17_RS02985 or WP_004920522.1)	isopentadecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase_c0		-4.5		(1)  cpd00080[c0] + (1)  cpd15686[c0] <=> (1)  cpd00046[c0] + (1)  cpd15719[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  CDP-1,2-diisopentadecanoylglycerol_c0[c0] <=> (1)  CMP_c0[c0] + (1)  Diisopentadecanoylphosphatidylglycerophosphate_c0[c0]	rxn10262				
rxn10126_c0	>	Cytosol_0	((WP_004929391.1 or TT17_RS15155) and Unknown)	succinate dehyrdogenase_c0		-8.12		(1)  cpd00982[c0] + (1)  cpd15560[c0] => (1)  cpd00015[c0] + (1)  cpd00067[c0] + (1)  cpd15561[c0]	(1)  FADH2_c0[c0] + (1)  Ubiquinone-8_c0[c0] => (1)  FAD_c0[c0] + (1)  H+_c0[c0] + (1)  Ubiquinol-8_c0[c0]	rxn10126	SUCD4			
rxn08084_c0	>	Cytosol_0	(TT17_RS16485 or WP_004926507.1)	1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:0)_c0				(1)  cpd00067[c0] + (1)  cpd11466[c0] + (1)  cpd15331[c0] => (1)  cpd11493[c0] + (1)  cpd15522[c0]	(1)  H+_c0[c0] + (1)  Myristoyl-ACP_c0[c0] + (1)  1-tetradecanoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  ACP_c0[c0] + (1)  1,2-ditetradecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08084	AGPAT140			
rxn10225_c0	=	Cytosol_0	(TT17_RS05585 or WP_004926504.1 or TT17_RS16490 or WP_004925663.1)	isohexadecanoyl-phosphatidate cytidylyltransferase_c0		1.07		(1)  cpd00052[c0] + (1)  cpd15682[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd15688[c0]	(1)  CTP_c0[c0] + (1)  1,2-diisohexadecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CDP-1,2-diisohexadecanoylglycerol_c0[c0]	rxn10225				
rxn00898_c0	>	Cytosol_0	(WP_004925944.1 or TT17_RS07850 or TT17_RS05075 or WP_004923056.1)	2,3-Dihydroxy-3-methylbutanoate hydro-lyase_c0		-6.75		(1)  cpd02498[c0] => (1)  cpd00001[c0] + (1)  cpd00123[c0]	(1)  2,3-Dihydroxy-isovalerate_c0[c0] => (1)  H2O_c0[c0] + (1)  3-Methyl-2-oxobutanoate_c0[c0]	rxn00898		R01209	Pantothenate and CoA biosynthesis	
rxn05040_c0	>	Cytosol_0	(Unknown and (WP_004924006.1 or TT17_RS14395))	D-ribulose 5-phosphate formate-lyase (L-3,4-dihydroxybutan-2-one 4-phosphate-forming)_c0	4.1.99.12	-20.78		(1)  cpd00171[c0] => (1)  cpd00047[c0] + (1)  cpd00067[c0] + (1)  cpd11225[c0]	(1)  D-Ribulose5-phosphate_c0[c0] => (1)  Formate_c0[c0] + (1)  H+_c0[c0] + (1)  3-4-dihydroxy-2-butanone4-phosphate_c0[c0]	rxn05040	DB4PS	R07281	Riboflavin metabolism	Biosynthesis|Cofactor-Biosynthesis|Flavin-Biosynthesis|RIBOSYN2-PWY|Vitamin-Biosynthesis
rxn02090_c0	=	Cytosol_0	(WP_004924006.1 or TT17_RS14395)	Creatinine iminohydrolase_c0		-7.55		(1)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd00585[c0] <=> (1)  cpd00013[c0] + (1)  cpd01679[c0]	(1)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  Creatinine_c0[c0] <=> (1)  NH3_c0[c0] + (1)  N-Methylhydantoin_c0[c0]	rxn02090		R02922	Arginine and proline metabolism	AMINE-DEG|Creatinine-Degradation|Degradation
rxn02988_c0	<	Cytosol_0	(WP_004919766.1 or TT17_RS04360)	glycerone phosphate:iminosuccinate alkyltransferase (cyclizing)_c0		-0.61		(2)  cpd00001[c0] + (1)  cpd00009[c0] + (1)  cpd02333[c0] <= (1)  cpd00095[c0] + (1)  cpd03470[c0]	(2)  H2O_c0[c0] + (1)  Phosphate_c0[c0] + (1)  Quinolinate_c0[c0] <= (1)  Glycerone-phosphate_c0[c0] + (1)  Iminoaspartate_c0[c0]	rxn02988	QULNS	R04292	Nicotinate and nicotinamide metabolism	ALKALOIDS-SYN|Biosynthesis|Cofactor-Biosynthesis|N-CONTAINING-SECONDARY-CMPD-SYN|NAD-Metabolism|NAD-SYN|PWY0-781|PYRIDNUCSYN-PWY|PYRROLIDINE-ALKALOIDS|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn10228_c0	>	Cytosol_0	(TT17_RS14870 or WP_004924283.1)	isotetradecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase_c0		-15.04		(1)  cpd00054[c0] + (1)  cpd15685[c0] => (1)  cpd00046[c0] + (2)  cpd00067[c0] + (1)  cpd15691[c0]	(1)  L-Serine_c0[c0] + (1)  CDP-1,2-diisotetradecanoylglycerol_c0[c0] => (1)  CMP_c0[c0] + (2)  H+_c0[c0] + (1)  Diisotetradecanoylphosphatidylserine_c0[c0]	rxn10228				
rxn05814_c0	=	Cytosol_0	(TT17_RS10735 or WP_004923822.1)	ATP:nucleoside-phosphate phosphotransferase_c0		9.53		(1)  cpd00002[c0] + (1)  cpd12232[c0] <=> (1)  cpd00008[c0] + (1)  cpd00354[c0]	(1)  ATP_c0[c0] + (1)  Nucleoside phosphate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  NDP_c0[c0]	rxn05814				
rxn00539_c0	>	Cytosol_0	(WP_004926083.1 or TT17_RS04870)	ethanolamine ammonia-lyase (acetaldehyde-forming)_c0		-7.86		(1)  cpd00162[c0] => (1)  cpd00013[c0] + (1)  cpd00071[c0]	(1)  Aminoethanol_c0[c0] => (1)  NH3_c0[c0] + (1)  Acetaldehyde_c0[c0]	rxn00539		R00749	Glycerophospholipid metabolism	AMINE-DEG|Degradation|PWY0-1477
rxn11726_c0	=	Cytosol_0	(TT17_RS12085 or WP_004922648.1)	R08191_c0		-5.76		(1)  cpd00001[c0] + (1)  cpd14891[c0] <=> (1)  cpd00010[c0] + (2)  cpd00067[c0] + (1)  cpd16342[c0]	(1)  H2O_c0[c0] + (1)  (7Z,10Z,13Z,16Z) -Docosatetraenoyl-CoA_c0[c0] <=> (1)  CoA_c0[c0] + (2)  H+_c0[c0] + (1)  Adrenic acid_c0[c0]	rxn11726		R08191	Biosynthesis of unsaturated fatty acids	
rxn00678_c0	=	Cytosol_0	(TT17_RS05095 or TT17_RS05090 or WP_004925924.1 or WP_004925925.1)	(S)-2-Methyl-3-oxopropanoyl-CoA:pyruvate carboxyltransferase_c0		1.81		(1)  cpd00020[c0] + (1)  cpd00519[c0] <=> (1)  cpd00032[c0] + (1)  cpd00086[c0]	(1)  Pyruvate_c0[c0] + (1)  D-methylmalonyl-CoA_c0[c0] <=> (1)  Oxaloacetate_c0[c0] + (1)  Propionyl-CoA_c0[c0]	rxn00678		R00930	Propanoate metabolism	Amino-Acid-Degradation|Degradation|Energy-Metabolism|Fermentation|GLUTAMATE-DEG|P108-PWY|Pyruvate-Degradation
rxn01121_c0	>	Cytosol_0	(TT17_RS09220 or WP_004930686.1)	D-gluconate hydro-lyase (2-dehydro-3-deoxy-D-gluconate-forming)_c0	4.2.1.39	-8.17		(1)  cpd00222[c0] => (1)  cpd00001[c0] + (1)  cpd00176[c0]	(1)  GLCN_c0[c0] => (1)  H2O_c0[c0] + (1)  2-keto-3-deoxygluconate_c0[c0]	rxn01121		R01538	Pentose phosphate pathway	Carbohydrates-Degradation|Degradation|NPGLUCAT-PWY|Sugars-And-Polysaccharides
rxn04951_c0	=	Cytosol_0	(WP_004925866.1 or TT17_RS05160)	fluoroacetaldehyde:NAD+ oxidoreductase_c0	1.2.1.69	-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd11174[c0] <=> (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd03644[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  Fluoroacetaldehyde_c0[c0] <=> (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  HFA_c0[c0]	rxn04951		R07156		Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn00958_c0	=	Cytosol_0	(WP_004925980.1 or TT17_RS05025)	4-Hydroxybenzaldehyde:NADP+ oxidoreductase_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00006[c0] + (1)  cpd00484[c0] <=> (1)  cpd00005[c0] + (2)  cpd00067[c0] + (1)  cpd00136[c0]	(1)  H2O_c0[c0] + (1)  NADP_c0[c0] + (1)  p-Hydroxybenzaldehyde_c0[c0] <=> (1)  NADPH_c0[c0] + (2)  H+_c0[c0] + (1)  4-Hydroxybenzoate_c0[c0]	rxn00958		R01294	Toluene degradation|Aminobenzoate degradation	4-HYDROXYMANDELATE-DEGRADATION-PWY|AROMATIC-COMPOUNDS-DEGRADATION|Degradation|Phenolic-Compounds-Degradation
rxn00710_c0	>	Cytosol_0	(WP_004928119.1 or TT17_RS00325)	orotidine-5'-phosphate carboxy-lyase (UMP-forming)_c0		-1.32		(1)  cpd00067[c0] + (1)  cpd00810[c0] => (1)  cpd00011[c0] + (1)  cpd00091[c0]	(1)  H+_c0[c0] + (1)  Orotidylic acid_c0[c0] => (1)  CO2_c0[c0] + (1)  UMP_c0[c0]	rxn00710	OMPDC	R00965	Pyrimidine metabolism	Biosynthesis|Nucleotide-Biosynthesis|PRPP-PWY|PWY0-162|PYR-NUC-SYN|Pyrimidine-De-Novo-Biosyn
rxn01114_c0	=	Cytosol_0	(WP_004927382.1 or TT17_RS01755)	ATP:D-ribulose 5-phosphotransferase_c0		-14.08		(1)  cpd00002[c0] + (1)  cpd00258[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00171[c0]	(1)  ATP_c0[c0] + (1)  D-Ribulose_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  D-Ribulose5-phosphate_c0[c0]	rxn01114	RBK_D	R01526	Pentose and glucuronate interconversions	Carbohydrates-Degradation|D-Arabinose-Degradation|DARABCAT-PWY|Degradation|RIBITOLUTIL-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives|Sugars-And-Polysaccharides
rxn00470_c0	>	Cytosol_0	((TT17_RS10810 or WP_004929186.1 or TT17_RS11865 or WP_004923764.1) or (TT17_RS11425 or WP_004928922.1))	L-ornithine carboxy-lyase (putrescine-forming)_c0		-3.09		(1)  cpd00064[c0] + (1)  cpd00067[c0] => (1)  cpd00011[c0] + (1)  cpd00118[c0]	(1)  Ornithine_c0[c0] + (1)  H+_c0[c0] => (1)  CO2_c0[c0] + (1)  Putrescine_c0[c0]	rxn00470	or NDC	R00670	Arginine and proline metabolism|Glutathione metabolism	AMINE-DEG|ARG+POLYAMINE-SYN|ARGININE-DEG|Amino-Acid-Degradation|Biosynthesis|Degradation|ORNARGDEG-PWY|ORNDEG-PWY|POLYAMINSYN3-PWY|POLYAMSYN-PWY|Polyamine-Biosynthesis|Putrescine-Biosynthesis
rxn08817_c0	=	Cytosol_0	(TT17_RS02070 or TT17_RS13800 or WP_004927204.1 or WP_004924301.1)	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C12:0)_c0		-361.6		(1)  cpd00001[c0] + (1)  cpd15350[c0] <=> (2)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd01741[c0]	(1)  H2O_c0[c0] + (1)  2-dodecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (2)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  ddca_c0[c0]	rxn08817	LPLIPAL2A120			
rxn08296_c0	=	Cytosol_0	(WP_004929296.1 or WP_004920127.1 or TT17_RS14970 or TT17_RS03715 or TT17_RS14950 or WP_004929304.1)	diacylglycerol kinase (n-C14:1)_c0		208		(1)  cpd00002[c0] + (1)  cpd15308[c0] <=> (1)  cpd00008[c0] + (1)  cpd15523[c0]	(1)  ATP_c0[c0] + (1)  1,2-Diacyl-sn-glycerol ditetradec-7-enoyl_c0[c0] <=> (1)  ADP_c0[c0] + (1)  1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08296	DAGK141			
rxn10254_c0	=	Cytosol_0	(WP_004929304.1 or TT17_RS14950 or TT17_RS03715 or WP_004920127.1 or WP_004929296.1 or TT17_RS14970)	anteisoheptadecanoyl-Diacylglycerol kinase_c0		-4.5		(1)  cpd00002[c0] + (1)  cpd15702[c0] <=> (1)  cpd00008[c0] + (1)  cpd15678[c0]	(1)  ATP_c0[c0] + (1)  1,2-Dianteisoheptadecanoyl-sn-glycerol_c0[c0] <=> (1)  ADP_c0[c0] + (1)  1,2-dianteisoheptadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10254				
rxn05459_c0	=	Cytosol_0	(TT17_RS12940 or WP_004922148.1)	stearyl-ACP:[acyl-carrier-protein] transferase_c0		0		(1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd11573[c0] <=> (1)  cpd00327[c0] + (1)  cpd11493[c0]	(1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  Octodecanoyl-ACP_c0[c0] <=> (1)  strcoa_c0[c0] + (1)  ACP_c0[c0]	rxn05459				
rxn06359_c0	=	Cytosol_0	(TT17_RS05825 or WP_004925531.1)	4-chlorophenylacetate,NADH:oxygen oxidoreductase (3,4-hydroxylating, dechlorinating)_c0				(1)  cpd00004[c0] + (1)  cpd00007[c0] + (1)  cpd01972[c0] <=> (1)  cpd00003[c0] + (1)  cpd00099[c0] + (1)  cpd00854[c0]	(1)  NADH_c0[c0] + (1)  O2_c0[c0] + (1)  4-Chlorophenylacetate_c0[c0] <=> (1)  NAD_c0[c0] + (1)  Cl-_c0[c0] + (1)  Homoprotocatechuate_c0[c0]	rxn06359		R03306	Tyrosine metabolism	
rxn05453_c0	=	Cytosol_0	(WP_004922148.1 or TT17_RS12940)	13-methyl-tetra-decanoyl-ACP:[acyl-carrier-protein] transferase_c0		0		(1)  cpd00010[c0] + (2)  cpd00067[c0] + (1)  cpd11540[c0] <=> (1)  cpd11437[c0] + (1)  cpd11493[c0]	(1)  CoA_c0[c0] + (2)  H+_c0[c0] + (1)  13-methyl-tetra-decanoyl-ACP_c0[c0] <=> (1)  fa3coa_c0[c0] + (1)  ACP_c0[c0]	rxn05453				
rxn08796_c0	=	Cytosol_0	(WP_004927204.1 or WP_004924301.1 or TT17_RS02070 or TT17_RS13800)	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C12:0) (periplasm)_c0		-2.14		(1)  cpd00001[c0] + (1)  cpd15325[c0] <=> (1)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd01741[c0]	(1)  H2O_c0[c0] + (1)  1-dodecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  ddca_c0[c0]	rxn08796	LPLIPAL1A120pp			
rxn03181_c0	=	Cytosol_0	(TT17_RS00215 or WP_004928191.1)	ATP:2,3,2',3'-tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-beta-D-1,6-glucosaminyl-alpha-phosphate 4-O'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd03002[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd02993[c0]	(1)  ATP_c0[c0] + (1)  Lipid A disaccharide_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  Lipid IV(A) _c0[c0]	rxn03181	TDSK	R04657	Lipopolysaccharide biosynthesis	Biosynthesis|Cell-Structure-Biosynthesis|KDO-NAGLIPASYN-PWY|LPSSYN-PWY|Lipid-Biosynthesis|Lipopolysaccharide-Biosynthesis|NAGLIPASYN-PWY
rxn01048_c0	=	Cytosol_0	(TT17_RS14400 or WP_004924019.1)	D-Xylulose-5-phosphate:formaldehyde glycolaldehydetransferase_c0		-2.66		(1)  cpd00055[c0] + (1)  cpd00198[c0] <=> (1)  cpd00102[c0] + (1)  cpd00157[c0]	(1)  Formaldehyde_c0[c0] + (1)  D-Xylulose5-phosphate_c0[c0] <=> (1)  Glyceraldehyde3-phosphate_c0[c0] + (1)  Glycerone_c0[c0]	rxn01048		R01440	Methane metabolism	C1-COMPOUNDS|Degradation|Formaldehyde-Assimilation|P185-PWY
rxn01604_c0	=	Cytosol_0	(WP_004928782.1 or TT17_RS07000)	Formate:dihydrofolate ligase (ADP-forming)_c0		-0.87		(1)  cpd00002[c0] + (1)  cpd00047[c0] + (1)  cpd00330[c0] <=> (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd02046[c0]	(1)  ATP_c0[c0] + (1)  Formate_c0[c0] + (1)  Dihydrofolate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  10-Formyldihydrofolate_c0[c0]	rxn01604		R02238		
rxn10214_c0	>	Cytosol_0	(TT17_RS16485 or WP_004926507.1)	isoheptadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd11432[c0] + (1)  cpd15671[c0] => (1)  cpd00010[c0] + (1)  cpd00067[c0] + (1)  cpd15677[c0]	(1)  fa11coa_c0[c0] + (1)  1-isoheptadecanoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  CoA_c0[c0] + (1)  H+_c0[c0] + (1)  1,2-diisoheptadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10214				
rxn12846_c0	=	Cytosol_0	(WP_004927938.1 or WP_004927316.1 or TT17_RS00625 or TT17_RS01865)	Gly-Phe aminopeptidase_c0				(1)  cpd00001[c0] + (1)  cpd15605[c0] <=> (1)  cpd00033[c0] + (1)  cpd00066[c0]	(1)  H2O_c0[c0] + (1)  Gly-Phe_c0[c0] <=> (1)  Glycine_c0[c0] + (1)  L-Phenylalanine_c0[c0]	rxn12846				
rxn00337_c0	=	Cytosol_0	(WP_004922071.1 or TT17_RS13095)	ATP:L-aspartate 4-phosphotransferase_c0		-6.9		(1)  cpd00002[c0] + (1)  cpd00041[c0] <=> (1)  cpd00008[c0] + (1)  cpd01977[c0]	(1)  ATP_c0[c0] + (1)  L-Aspartate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  4-Phospho-L-aspartate_c0[c0]	rxn00337	ASPK	R00480	Glycine, serine and threonine metabolism|Cysteine and methionine metabolism|Lysine biosynthesis	Amino-Acid-Biosynthesis|Biosynthesis|DAPLYSINESYN-PWY|HOMOSERSYN-PWY|IND-AMINO-ACID-SYN|ISOLEUCINE-SYN|LYSINE-SYN|MET-SAM-PWY|METHIONINE-SYN|METSYN-PWY|Other-Amino-Acid-Biosynthesis|P101-PWY|P4-PWY|PWY0-781|Polyamine-Biosynthesis|Spermidine-Biosynthesis|THREONINE-BIOSYNTHESIS|THRESYN-PWY
rxn08308_c0	=	Cytosol_0	(TT17_RS05585 or WP_004925663.1 or TT17_RS16490 or WP_004926504.1)	CDP-diacylglycerol synthetase (n-C14:1)_c0		270.92		(1)  cpd00052[c0] + (1)  cpd15523[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd15422[c0]	(1)  CTP_c0[c0] + (1)  1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CDP-1,2-ditetradec-7-enoylglycerol_c0[c0]	rxn08308	DASYN141			
rxn02812_c0	=	Cytosol_0	(WP_004925986.1 or TT17_RS05015)	ATP:branched-chain-fatty-acid 1-phosphotransferase_c0	2.7.2.14	-6.9		(1)  cpd00002[c0] + (1)  cpd00067[c0] + (1)  cpd01711[c0] <=> (1)  cpd00008[c0] + (1)  cpd02353[c0]	(1)  ATP_c0[c0] + (1)  H+_c0[c0] + (1)  Isobutyrate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  2-Methylpropionyl phosphate_c0[c0]	rxn02812		R04002		
rxn08823_c0	=	Cytosol_0	(TT17_RS02070 or TT17_RS13800 or WP_004927204.1 or WP_004924301.1)	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C18:1)_c0		-291.05		(1)  cpd00001[c0] + (1)  cpd15357[c0] <=> (2)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd15269[c0]	(1)  H2O_c0[c0] + (1)  2-octadec-11-enoyl-sn-glycerol 3-phosphate_c0[c0] <=> (2)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  octadecenoate_c0[c0]	rxn08823	LPLIPAL2A181			
rxn11592_c0	=	Cytosol_0	(TT17_RS04525 or WP_026056928.1)	Aldehyde:oxygen oxidoreductase_c0		-19.92		(1)  cpd00001[c0] + (1)  cpd00007[c0] + (1)  cpd01866[c0] <=> (1)  cpd00025[c0] + (1)  cpd00067[c0] + (1)  cpd03473[c0]	(1)  H2O_c0[c0] + (1)  O2_c0[c0] + (1)  1-Methylnicotinamide_c0[c0] <=> (1)  H2O2_c0[c0] + (1)  H+_c0[c0] + (1)  1-Methyl-4-pyridone-3-carboximide_c0[c0]	rxn11592		R04085	Nicotinate and nicotinamide metabolism	
rxn00140_c0	=	Cytosol_0	(WP_004929302.1 or TT17_RS14965)	adenosine 3',5'-phosphate 5'-nucleotidohydrolase_c0	3.1.4.53	-18.82		(1)  cpd00001[c0] + (1)  cpd00446[c0] <=> (1)  cpd00018[c0] + (1)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  cAMP_c0[c0] <=> (1)  AMP_c0[c0] + (1)  H+_c0[c0]	rxn00140	PDE1	R00191	Purine metabolism	
rxn00867_c0	>	Cytosol_0	(TT17_RS04000 or WP_004919960.1)	L-histidine ammonia-lyase (urocanate-forming)_c0		-0.19		(1)  cpd00119[c0] => (1)  cpd00013[c0] + (1)  cpd00581[c0]	(1)  L-Histidine_c0[c0] => (1)  NH3_c0[c0] + (1)  Urocanate_c0[c0]	rxn00867	HISD	R01168	Histidine metabolism	Amino-Acid-Degradation|Degradation|HISDEG-PWY|HISHP-PWY|HISTIDINE-DEG
rxn07680_c0	=	Cytosol_0	(WP_004929620.1 or WP_004926572.1 or TT17_RS13975 or TT17_RS16175)	R07890_c0		3.76		(1)  cpd00003[c0] + (1)  cpd15045[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd15046[c0]	(1)  NAD_c0[c0] + (1)  3-Hydroxy-OPC8-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Oxo-OPC8-CoA_c0[c0]	rxn07680		R07890	alpha-Linolenic acid metabolism	
rxn06425_c0	=	Cytosol_0	(WP_004929407.1 or TT17_RS15180)	diphthine:ammonia ligase (ADP-forming)_c0	6.3.2.22	-2.09		(1)  cpd00002[c0] + (1)  cpd00013[c0] + (1)  cpd11893[c0] <=> (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11953[c0]	(1)  ATP_c0[c0] + (1)  NH3_c0[c0] + (1)  Diphthine_c0[c0] <=> (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Diphthamide_c0[c0]	rxn06425		R03613		
rxn00452_c0	>	Cytosol_0	(TT17_RS05795 or WP_004925547.1)	S-Adenosyl-L-methionine:L-homocysteine S-methyltransferase_c0		-13.15		(1)  cpd00017[c0] + (1)  cpd00135[c0] => (1)  cpd00019[c0] + (1)  cpd00060[c0] + (1)  cpd00067[c0]	(1)  S-Adenosyl-L-methionine_c0[c0] + (1)  Homocysteine_c0[c0] => (1)  S-Adenosyl-homocysteine_c0[c0] + (1)  L-Methionine_c0[c0] + (1)  H+_c0[c0]	rxn00452	HCYSMT	R00650	Cysteine and methionine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN|METHIONINE-SYN
rxn03248_c0	=	Cytosol_0	(WP_004920543.1 or TT17_RS02950)	Hexanoyl-CoA:acetyl-CoA C-acyltransferase_c0		7.06		(1)  cpd00022[c0] + (1)  cpd03124[c0] <=> (1)  cpd00010[c0] + (1)  cpd03121[c0]	(1)  Acetyl-CoA_c0[c0] + (1)  Hexanoyl-CoA_c0[c0] <=> (1)  CoA_c0[c0] + (1)  3-Oxooctanoyl-CoA_c0[c0]	rxn03248	ACACT3r	R04747	Fatty acid elongation|Fatty acid degradation	
